0	876
0	547
0	19
0	292
0	54
0	144
0	256
0	18
0	125
0	10
0	55
0	101
0	33
0	22
0	5
0	36
0	4
0	91
0	877
1	134
1	2
1	20
1	12
1	13
1	116
1	4
1	14
1	55
1	11
2	878
2	879
2	91
2	880
2	4
2	14
2	102
3	547
3	881
3	101
3	12
3	37
3	4
3	14
3	11
3	22
3	45
4	881
4	19
4	18
4	101
4	102
4	36
4	877
4	45
4	4
5	86
5	2
5	18
5	54
5	125
5	331
5	247
5	142
5	13
5	116
5	102
6	876
6	281
6	18
6	12
6	102
6	116
6	33
6	247
7	508
7	663
7	12
7	37
7	45
8	355
8	881
8	12
8	4
8	11
8	33
8	22
8	344
8	19
8	91
9	10
9	4
9	14
9	129
10	150
10	241
10	168
10	79
10	12
10	37
10	4
10	882
10	344
10	45
11	292
11	101
11	10
11	4
11	14
11	11
11	36
11	55
12	18
12	79
12	101
12	19
12	36
12	4
12	877
12	45
13	883
13	12
13	129
13	11
13	877
13	884
13	277
13	91
14	547
14	241
14	12
14	37
14	11
14	22
14	237
14	45
14	121
15	2
15	22
15	34
15	12
15	10
15	14
15	11
15	324
15	4
15	36
15	91
16	438
16	19
16	2
16	22
16	17
16	181
16	241
16	11
16	13
16	55
16	12
16	427
16	639
17	2
17	142
17	10
17	91
17	116
17	418
17	55
17	4
17	14
17	102
18	885
18	292
18	125
18	34
18	12
18	4
18	14
18	55
18	11
19	886
19	12
19	4
19	14
19	102
19	55
19	101
19	887
19	621
19	888
19	91
20	706
20	55
20	623
20	889
20	884
20	129
20	60
20	890
20	347
20	14
20	10
20	11
20	12
20	4
21	16
21	891
21	174
21	881
21	4
21	10
21	91
21	13
21	12
21	892
21	105
22	638
22	508
22	43
22	254
22	91
22	33
22	121
22	13
22	12
22	102
22	570
23	281
23	4
23	14
23	11
23	163
23	12
23	13
23	893
24	79
24	894
24	36
24	12
24	895
24	21
25	896
25	524
25	26
25	862
25	660
25	53
25	17
25	20
25	12
25	55
25	14
25	13
25	4
26	862
26	197
26	44
26	556
26	4
26	14
26	12
26	91
26	21
26	11
27	286
27	10
27	116
27	12
27	13
27	33
