0	16
0	221
0	114
0	530
0	547
0	155
0	437
0	468
0	266
0	53
0	1025
0	103
0	675
0	10
0	12
0	770
0	142
0	33
0	247
0	209
0	172
0	36
0	21
0	14
0	116
0	13
0	113
0	91
0	102
1	284
1	174
1	44
1	134
1	46
1	156
1	59
1	148
1	12
1	13
1	113
1	116
1	14
2	16
2	438
2	400
2	17
2	19
2	22
2	12
2	113
2	13
2	639
2	427
2	20
3	43
3	554
3	91
3	277
3	10
3	313
3	890
3	1024
3	1228
3	55
3	833
3	928
3	623
3	347
3	12
3	7
4	16
4	44
4	19
4	22
4	12
4	427
4	20
4	13
4	113
5	40
5	508
5	32
5	2
5	125
5	19
5	91
5	102
5	55
5	14
5	33
5	12
5	4
5	45
6	19
6	2
6	22
6	4
6	14
6	12
6	10
6	13
6	113
6	45
7	181
7	1475
7	16
7	1154
7	101
7	22
7	14
7	12
7	13
7	113
7	55
7	19
7	4
7	20
8	2413
8	78
8	181
8	263
8	12
8	21
8	22
8	1151
8	509
8	256
9	437
9	701
9	54
9	2545
9	4
9	14
9	2546
9	2229
9	12
10	43
10	2547
10	4
10	10
10	91
10	33
10	105
10	21
10	12
11	19
11	12
11	10
11	14
11	55
11	4
11	1024
11	347
12	666
12	254
12	144
12	19
12	1641
12	103
12	14
12	12
12	22
12	10
12	7
12	13
13	43
13	206
13	22
13	19
13	12
13	10
13	4
13	13
13	14
13	113
13	91
13	20
14	43
14	206
14	19
14	12
14	10
14	13
14	4
14	14
14	129
14	11
14	22
14	91
14	245
14	45
14	928
14	887
15	62
15	55
15	129
15	14
15	890
15	131
15	833
15	12
16	924
16	144
16	660
16	54
16	44
16	12
16	10
16	37
16	4
16	14
16	11
16	33
16	91
16	128
16	45
17	43
17	55
17	12
17	10
17	116
17	33
18	145
18	43
18	2275
18	195
18	2548
18	46
18	17
18	264
18	156
18	2549
18	157
18	147
18	4
18	14
18	12
18	11
18	10
18	245
19	284
19	316
19	102
19	256
19	12
19	21
19	85
20	250
20	12
20	10
20	116
20	14
20	22
20	4
20	128
20	58
21	49
21	675
21	277
21	12
21	36
21	91
21	113
21	14
21	116
21	4
21	111
21	427
22	222
22	206
22	256
22	676
22	12
22	21
22	10
22	113
22	14
22	139
23	117
23	17
23	44
23	25
23	13
23	113
23	10
23	4
23	14
23	12
24	24
24	219
24	22
24	12
24	45
24	91
24	113
25	222
25	12
25	10
25	14
25	877
25	91
26	62
26	10
26	91
26	113
26	55
26	12
27	190
27	1806
27	264
27	14
27	4
27	7
27	12
27	13
27	191
27	245
28	893
28	44
28	25
28	255
28	11
28	13
28	12
28	421
28	373
29	81
29	17
29	400
29	12
29	13
29	113
29	316
29	20
29	245
30	409
30	2
30	25
30	1231
30	576
30	21
30	12
30	11
30	696
30	37
30	14
31	15
31	852
31	432
31	1188
31	16
31	153
31	1208
31	17
31	44
31	36
31	12
31	13
31	4
31	14
31	113
31	427
31	4
31	20
32	530
32	144
32	872
32	174
32	33
32	13
32	113
32	10
32	4
32	55
32	12
33	468
33	18
33	44
33	144
33	113
33	13
33	12
33	10
33	33
33	14
34	660
34	44
34	144
34	4
34	14
34	55
34	142
34	10
34	33
34	91
34	12
34	116
34	13
34	11
35	43
35	145
35	24
35	254
35	25
35	17
35	48
35	22
35	46
35	156
35	59
35	437
35	323
35	12
35	13
35	113
35	20
36	218
36	637
36	505
36	12
36	13
36	14
36	33
36	22
36	354
36	91
36	112
36	103
36	274
37	428
37	167
37	935
37	44
37	660
37	1067
37	54
37	12
37	14
37	383
37	33
37	509
37	22
38	1349
38	437
38	19
38	439
38	125
38	12
38	21
38	11
38	13
38	22
38	97
39	184
39	19
39	663
39	13
39	113
39	20
39	4
39	7
39	14
39	12
40	1349
40	19
40	125
40	14
40	4
40	12
40	13
40	97
41	43
41	55
41	12
41	113
41	4
41	14
42	62
42	55
42	21
42	623
42	12
42	33
43	437
43	22
43	19
43	476
43	13
43	12
43	20
44	43
44	17
44	184
44	49
44	36
44	48
44	54
44	113
44	12
44	13
44	639
44	427
45	79
45	219
45	44
45	25
45	17
45	12
45	13
45	113
45	427
45	22
45	20
46	219
46	266
46	13
46	33
46	12
47	907
47	266
47	32
47	34
47	12
47	4
47	14
47	102
47	55
47	11
47	237
47	21
47	128
47	36
48	241
48	62
48	36
48	881
48	154
48	53
48	12
48	13
48	4
48	83
49	114
49	174
49	25
49	103
49	19
49	1188
49	12
49	13
49	14
49	113
49	20
49	128
50	79
50	46
50	156
50	43
50	16
50	48
50	22
50	17
50	937
50	323
50	254
50	148
50	10
50	20
50	12
50	13
50	113
51	2
51	44
51	19
51	144
51	22
51	660
51	157
51	4
51	21
51	10
51	12
51	116
51	13
51	113
51	102
51	20
52	173
52	44
52	13
52	12
52	91
52	10
52	113
53	342
53	44
53	25
53	94
53	17
53	12
53	10
53	113
53	13
54	43
54	17
54	44
54	25
54	2550
54	13
54	11
54	12
54	10
54	245
55	19
55	22
55	25
55	44
55	400
55	13
55	113
55	12
55	10
56	219
56	400
56	17
56	43
56	174
56	12
56	113
57	77
57	13
57	113
57	12
57	4
57	14
57	21
57	36
58	2
58	174
58	26
58	266
58	924
58	254
58	10
58	13
58	113
58	245
59	43
59	44
59	17
59	25
59	14
59	13
59	113
59	12
59	10
59	4
60	2005
60	17
60	25
60	44
60	2551
60	12
60	116
60	13
60	14
60	4
60	113
60	128
61	611
61	303
61	439
61	19
61	443
61	22
61	13
61	113
61	12
61	247
61	427
61	21
62	25
62	94
62	54
62	621
62	44
62	91
62	21
62	10
62	12
62	325
62	128
62	22
62	33
63	241
63	315
63	14
63	102
