0	43
0	256
0	12
0	13
0	10
0	91
0	5
0	649
0	33
0	21
0	14
1	2
1	266
1	12
1	13
1	33
1	299
2	1613
2	432
2	20
2	4
2	14
2	10
2	11
2	427
2	13
2	91
2	128
2	22
3	186
3	438
3	25
3	44
3	12
3	13
3	116
3	113
3	55
3	4
3	14
3	20
4	18
4	79
4	44
4	125
4	25
4	54
4	12
4	91
4	14
4	101
4	116
4	45
5	508
5	115
5	125
5	144
5	278
5	2
5	11
5	4
5	14
5	12
5	91
5	13
5	22
5	7
5	649
6	134
6	44
6	25
6	115
6	22
6	4
6	14
6	36
6	102
6	21
6	113
6	116
6	33
6	91
6	7
6	12
7	755
7	113
7	10
7	91
7	21
7	13
7	238
7	4
7	14
7	1143
8	468
8	889
8	10
8	11
8	4
8	14
8	55
8	129
8	833
8	12
8	13
9	431
9	4
9	14
9	102
9	129
9	1130
9	11
9	10
9	116
9	33
9	91
10	117
10	12
10	55
10	13
10	91
10	129
10	11
10	10
10	116
10	4
10	14
10	33
11	1363
11	55
11	833
11	129
11	11
11	10
11	91
11	33
12	277
12	11
12	10
12	60
12	33
12	13
12	55
12	129
12	4
12	14
13	241
13	1614
13	547
13	660
13	19
13	164
13	144
13	34
13	12
13	14
13	102
13	55
13	22
13	4
14	547
14	53
14	19
14	12
14	4
14	14
14	11
14	33
14	22
14	209
14	91
14	21
15	934
15	53
15	19
15	209
15	12
15	91
15	21
15	22
15	4
15	14
15	33
15	11
16	40
16	43
16	17
16	26
16	148
16	1615
16	22
16	25
16	12
16	13
16	20
16	28
16	11
16	21
17	468
17	18
17	247
17	33
17	12
17	11
17	13
17	91
18	18
18	498
18	884
18	91
18	1243
19	1616
19	44
19	12
19	4
19	7
19	10
19	280
19	13
19	401
19	14
19	91
20	1617
20	4
20	44
20	91
20	10
20	37
20	33
20	11
20	14
20	509
21	742
21	19
21	256
21	125
21	14
21	102
21	91
21	37
21	12
21	1618
21	318
21	247
21	823
22	166
22	34
22	12
22	10
22	102
22	11
22	22
22	237
22	91
22	672
23	1619
23	10
23	167
23	105
23	1620
23	394
23	91
23	419
24	222
24	4
24	410
24	1058
24	1049
24	10
24	91
24	33
24	21
24	105
24	12
25	10
25	91
25	33
25	21
25	105
26	602
26	286
26	95
26	190
26	158
26	13
26	104
26	10
26	33
27	547
27	4
27	881
27	10
27	14
27	11
27	33
27	22
27	5
27	91
27	19
28	638
28	357
28	204
28	12
28	11
28	5
28	21
28	22
28	37
28	4
28	14
28	128
29	62
29	5
29	22
29	11
29	116
29	10
29	91
29	33
29	7
30	40
30	16
30	284
30	19
30	34
30	13
30	12
30	21
30	22
31	285
31	14
31	1151
31	19
31	13
31	12
31	10
