0	154
0	19
0	34
0	12
0	14
0	11
1	271
1	222
1	19
1	34
1	12
1	4
1	14
1	11
1	21
2	1070
2	243
2	169
2	19
2	303
2	91
2	177
3	18
3	399
3	83
3	12
3	37
3	4
3	14
3	101
3	11
3	33
3	22
3	5
3	45
3	91
4	16
4	407
4	12
4	10
4	14
4	102
4	11
4	22
4	91
4	45
5	166
5	410
5	218
5	34
5	12
5	60
5	4
5	14
5	102
5	55
5	11
5	116
6	146
6	2787
6	12
6	10
6	60
6	4
6	14
6	55
6	129
6	101
6	113
7	973
7	252
7	174
7	12
7	4
7	14
7	320
8	467
8	1592
8	12
8	14
8	116
8	33
8	22
8	4
8	359
8	125
8	19
8	45
8	320
8	142
8	91
9	19
9	1070
9	178
9	687
9	12
9	2509
9	8
9	177
9	1391
10	1070
10	418
10	19
10	12
10	177
10	91
11	151
11	363
11	12
11	55
11	45
11	91
12	1069
12	1070
12	469
12	168
12	19
12	180
12	178
12	12
12	177
12	91
13	687
13	241
13	216
13	1281
13	94
13	19
13	329
13	12
13	13
13	11
13	320
13	20
13	91
14	80
14	19
14	37
14	4
14	14
14	102
14	55
14	101
14	11
14	22
14	104
14	91
14	45
15	547
15	521
15	19
15	12
15	37
15	4
15	14
15	102
15	55
15	101
15	11
15	22
15	104
15	45
16	94
16	12
16	55
17	2113
17	993
17	473
17	12
17	13
17	14
17	102
17	101
17	58
17	290
18	256
18	618
18	507
18	369
18	102
18	1042
18	199
18	2788
18	177
19	883
19	154
19	12
19	14
19	11
20	473
20	12
20	45
21	399
21	12
21	33
21	175
21	45
22	53
22	241
22	12
22	45
23	166
23	1075
23	1183
23	37
23	14
23	104
23	4
23	45
23	209
23	21
23	290
23	91
24	2789
24	138
24	204
24	20
24	91
24	45
25	166
25	369
25	12
25	60
25	14
25	116
25	4
25	45
26	241
26	53
26	54
26	19
26	882
26	144
26	12
26	37
26	318
26	320
26	45
27	51
27	292
27	34
27	12
27	60
27	14
27	129
27	11
27	347
27	884
