0	942
0	25
0	44
0	54
0	587
0	35
0	181
0	10
0	91
0	12
0	22
0	128
0	21
0	238
1	2267
1	17
1	254
1	25
1	675
1	16
1	20
1	11
1	13
1	4
1	14
1	102
1	12
1	10
1	116
2	44
2	25
2	26
2	701
2	54
2	81
2	12
2	13
2	11
2	128
3	547
3	578
3	19
3	378
3	22
3	5
3	12
3	4
3	55
3	383
3	113
3	58
4	788
4	379
4	17
4	153
4	22
4	33
4	4
4	14
4	12
4	36
4	11
4	13
4	20
5	2
5	144
5	22
5	4
5	14
5	12
5	113
5	13
5	10
5	58
6	59
6	19
6	16
6	25
6	17
6	53
6	22
6	12
6	113
6	14
6	13
6	4
6	20
7	141
7	437
7	17
7	26
7	254
7	16
7	94
7	144
7	1293
7	22
7	237
7	91
7	55
7	12
7	11
7	14
7	13
7	4
7	21
8	62
8	139
8	12
8	55
8	4
8	129
8	14
8	11
8	13
9	10
9	14
9	55
9	129
9	11
9	33
9	45
9	20
9	91
9	4
10	2516
10	14
10	102
10	95
10	238
10	729
10	2517
10	60
11	414
11	872
11	25
11	14
11	12
11	743
11	91
12	62
12	184
12	36
12	4
12	14
12	12
12	11
12	10
12	116
12	21
12	91
12	757
12	55
12	33
12	833
13	431
13	188
13	11
13	187
13	12
13	133
13	486
13	102
13	189
13	4
13	246
14	660
14	16
14	1208
14	17
14	19
14	438
14	14
14	12
14	13
14	113
14	4
14	33
15	1293
15	787
15	25
15	22
15	28
15	12
15	13
15	113
16	431
16	20
16	14
16	4
16	113
16	12
16	91
16	268
16	55
17	218
17	167
17	91
17	116
17	22
17	12
17	281
18	222
18	7
18	12
18	4
18	102
18	55
18	11
18	313
18	347
18	226
18	128
18	888
19	1208
19	81
19	128
19	12
19	33
19	91
19	320
20	173
20	788
20	19
20	116
20	113
20	13
20	20
20	10
20	599
20	12
20	4
20	33
20	14
21	43
21	254
21	219
21	26
21	17
21	153
21	20
21	556
21	22
21	28
21	4
21	12
21	14
21	11
21	10
21	21
22	40
22	26
22	254
22	262
22	174
22	164
22	54
22	19
22	1188
22	12
22	13
22	14
22	33
22	36
22	113
22	58
23	2518
23	54
23	292
23	181
23	25
23	14
23	4
23	91
23	10
23	12
24	1859
24	144
24	660
24	22
24	14
24	45
24	21
24	553
24	55
24	12
24	13
24	4
24	33
24	102
25	43
25	22
25	101
25	45
25	12
25	116
25	4
25	14
25	102
25	13
25	11
25	33
26	43
26	292
26	32
26	125
26	256
26	102
26	55
26	129
26	101
26	104
27	292
27	125
27	125
27	34
27	12
27	10
27	4
27	14
27	55
27	129
27	101
27	104
27	263
27	91
28	1656
28	2
28	404
28	154
28	292
28	32
28	175
28	36
28	12
28	10
28	13
28	14
28	102
28	275
29	93
29	945
29	19
29	11
29	22
29	4
29	14
29	101
29	245
29	12
29	13
29	21
30	117
30	2
30	148
30	44
30	53
30	17
30	25
30	79
30	40
30	241
30	21
30	13
30	113
30	116
30	14
30	36
30	4
30	12
31	222
31	19
31	256
31	125
31	12
31	37
31	22
31	514
31	112
31	821
32	62
32	19
32	241
32	160
32	505
32	12
32	13
32	11
32	33
32	22
32	514
32	91
32	128
33	2519
33	402
33	21
33	12
33	281
33	4
34	1250
34	125
34	12
34	14
34	21
34	268
35	173
35	184
35	14
35	4
35	12
35	5
35	11
35	833
35	129
35	55
35	33
35	21
36	206
36	930
36	25
36	4
36	10
36	85
36	91
36	116
36	21
36	22
37	547
37	144
37	19
37	22
37	399
37	12
37	37
38	49
38	10
38	172
38	208
38	113
38	5
38	102
38	12
38	14
38	4
38	129
39	515
39	258
39	125
39	12
39	10
39	37
39	11
